tnea_code,college_name,dean_principal,address,taluk,district,pincode,phone_fax,email_id,website,anti_ragging_phone_no,placement,bank_account_no,bank_name,ifsc_code,distance_from_district_hq,nearest_railway_station,distance_from_railway_station,minority_status,autonomous_status,pdf_page,hostel_facilities_boys,hostel_facilities_girls,accommodation_ug_boys,accommodation_ug_girls,permanent_or_rental_boys,permanent_or_rental_girls,mess_type_boys,mess_type_girls,mess_bill_boys,mess_bill_girls,room_rent_boys,room_rent_girls,electricity_charges_boys,electricity_charges_girls,caution_deposit,establishment_charges,admission_fees,transport_facilities,min_transport_charges,max_transport_charges
4992,"Bethlahem Institute of Engineering, Karungal, Kanyakumari District 629157",DR NIRMAL SINGH N,"NADUTHERI, KARUNGAL",KILIYOOR,KANNIYAKUMARI,629157,9489058366,mail@bethlahem.org,http://bethlahem.org/engineering/index.php,9489058383,81.0,042516666666666,TAMILNAD MERCANTILE BANK KARUNGAL,TMBL0000382,25.0,KUZHITHURAI,12.0,Yes,No,417,Boys,Girls,yes,yes,permanent,permanent,both,Both,4250.0,4250.0,1500,1500,100,100,0,0,750,yes,10000,35000
1102,"Bhajarang Engineering College, Ayathur Village, Veppampattu (R.S), Thiruvallur dist-602024.",DR N SHANMUGASUNDARAM,"BHAJARANG CITY, AYATHUR VILLAGE, VEPPAMAPTTU (R.S), NEAR AVADI",TIRUVALLUR,TIRUVALLUR,602024,9841090336,bhajarang2000@yahoo.com,https://bhajarang.com/,9790690486,,01651010006980,PUNJAB NATIONAL BANK,,10.0,VEPPAMPATTU,1.0,Yes,No,52,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,5000,5000,1000,1000,10000,5000,1000,yes,15000,40000
5902,"Bharath Niketan Engineering College, Thimmarasanaickanoor, Aundipatti, Theni District 625536",DR P V ARUL KUMAR,"SRI GOWRI NAGAR, THIMMARASANAICKANOOR",AUNDIPATTY,THENI,625536,9003750504,bnecadmin@gmail.com,www.bnec.ac.in,9944099132,76.0,1110140000000024,KARUR VYSYA BANK,KVBL0001110,22.0,AUNDIPATTY,7.0,No,No,442,Boys,Girls,yes,yes,permanent,permanent,both,both,3000.0,3000.0,1000,1000,0,0,0,0,1500,yes,5500,27500
1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",Dr G BASKAR ME Ph D FIE,"MGR NAGAR K.BANDARAPALLI VILLAGE & POST, PATCHUR VIA, NATTRAMPALLI TK",NATTRAMPALLI,TIRUPATHUR,635854,8939690965,principal@bec.ac.in,www.bec.ac.in,8939690965,89.0,7126497612,INDIAN BANK,IDIB000N080,14.0,JOLARPET,13.0,No,No,163,Boys,Girls,yes,yes,permanent,Rental,both,Both,50000.0,50000.0,15000,15000,8000,8000,0,1500,500,yes,5000,29900
2643,"Bharathiyar Institute of Engineering for Women (Autonomous), Deviayakurichi, Attur Taluk, Salem District 636112",DR D SOMASUNDARESWARI ME PHD,"43/3, DEVIYAKURICHI (PO), THALAIVASAL (TK), SALEM (DT) - 636 112",THALAIVASAL,SALEM,636112,9655144999,bharathiyar@biew.ac.in,www.biew.ac.in,9655144999,99.0,520101074816345,UNION BANK OF INDIA,UBIN0903655,68.0,THALAIVASAL,3.0,No,Yes,232,Boys,Girls,no,yes,,permanent,0,Both,0.0,47000.0,0,15000,0,3000,2000,500,500,yes,5400,28000
1505,"C Abdul Hakeem College of Engineering and Technology, Melvisharam, Ranipet District 632509",DR M SASIKUMAR,HAKEEM NAGAR MELVISHARAM,WALAJA,RANIPET,632509,4172267387,info.cahcet@gmail.com,www.cahcet.edu.in,9094277053,100.0,11347696091,STATE BANK OF INDIA,SBIN0003783,10.0,WALAJA ROAD,12.0,Yes,No,154,Boys,Girls,yes,yes,permanent,permanent,both,Both,45000.0,55000.0,14000,15000,4000,5000,2000,0,500,yes,10000,35000
3425,"C K College of Engineering and Technology (Autonomous), Chellangkuppam, Cuddalore District 607003",DR SARAVANAN S,"JAYARAM NAGAR, CHELLANGKUPPAM, CUDDALORE",CUDDALORE,CUDDALORE,607003,9344934806,principal@ckcet.com,www.ckcet.edu.in,9842960407,80.0,99904207213427,HDFC BANK,HDFC0008544,2.0,CUDDALORE PORT,1.0,No,Yes,304,Boys,Girls,yes,yes,permanent,permanent,both,both,57000.0,57000.0,18000,18000,0,0,5000,0,0,yes,15000,25000
2772,"C M S College of Engineering and Technology (Autonomous), Appachigoundenpathy, Kumittipathi Post, Coimbatore District 641032",DR N SUDHA,"APPACHIGOUNDENPATHY, KUMITTIPATHI POST, COIMBATORE 641032",MADUKKARAI,COIMBATORE,641032,9688194333,cmscet@gmail.com,https://cmscollege.edu.in/cet/,9344514004,90.0,0370053000059028,SOUTH INDIAN BANK,SIBL0000370,28.0,COIMBATORE JUNCTION,28.0,No,Yes,295,Boys,Girls,yes,yes,permanent,permanent,both,both,48000.0,48000.0,30000,30000,2000,2000,0,0,0,yes,12000,25000
4952,"C S I Institute of Technology, Thovalai, Kanyakumari District 629302",DR N M SPENCER PRATHAP SINGH,"GRACE GARDEN, THOVALAI",THOVALAI,KANNIYAKUMARI,629302,9489463270,csiit_thovalai@yahoo.com,www.csiit.ac.in,9842155719,90.0,022301000060006,INDIAN OVERSEAS BANK THOVALAI,IOBA0000223,12.0,THOVALAI,3.0,Yes,No,387,Boys,Girls,yes,yes,permanent,permanent,both,Both,40000.0,40000.0,3000,3000,2000,2000,2000,15000,500,yes,4000,25000
4953,"CAPE Institute of Technology, Levingipuram, Tirunelveli District 627114",Dr B THANUKUMARI,"LEVENGIPURAM,RAJAKRISHNAPURAM POST",RADHAPURAM,TIRUNELVELI,627114,9442079322,capeitech@yahoo.com,www.capeitech.org,8122784997,70.0,7124293609,INDIAN BANK,IDIB000A041,65.0,KANYAKUMARI,20.0,No,No,388,Boys,Girls,yes,yes,permanent,permanent,both,Both,35000.0,35000.0,1000,1000,200,200,5000,1500,500,yes,5000,18000
3841,"CARE College of Engineering (Formerly C.A.R.E Group of Institutions) (Autonomous), Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",DR S SHANTHI,"NO.27,THAYANUR,TRICHY",SRIRANGAM,TIRUCHIRAPPALLI,620009,9962733133,principal.coe@care.ac.in,www.care.ac.in,9994023736,90.0,854664709,INDIAN BANK,,10.0,TRICHY JUNCTION,10.0,No,Yes,340,Boys,Girls,Yes,Yes,Permanent,Permanent,Veg,Veg,4500.0,4500.0,1500,1500,250,250,5000,5250,0,Yes,2500,25000
5012,"Central Electrochemical Research Institute CECRI), Karaikudi, Sivagangai District 630006",DR SUNDAR MAYAVAN,"ALAGAPPAPURAM, CSIR-CECRI, KARAIKUDI",KARAIKUDI,SIVAGANGAI,630003,4565241531,cfe.cecri@csir.res.in,https://www.cecri.res.in,7598446281,95.0,737253625,INDIAN BANK,IDIB000A008,54.0,KARAIKUDI JUNCTION,3.0,No,No,426,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,36000,36000,4000,4000,5000,42200,2550,no,0,0
1321,"Central Institute of Petrochemicals Engineering and Technology (Formerly Central Institute of Plastics Engineering and Technology) (CIPET), Guindy, Chennai 600032",DR ASWINI KUMAR MOHAPATRA,"SH 2, THIRU VI KA INDUSTRIAL ESTATE, SIDCO INDUSTRIAL ESTATE",GUINDY,CHENNAI,600032,9437496911,chennai@cipet.gov.in,www.cipet.gov.in,9437496911,88.0,120027749915,CANARA BANK,CNRB0000909,10.0,GUINDY,1.0,No,No,110,Boys,Girls,yes,yes,permanent,permanent,both,Both,34000.0,34000.0,20000,20000,0,0,1000,0,0,no,0,0
3926,"Chendhuran College of Engineering and Technology (Autonomous), Madurai Road, Lenavilakku, Pilivalam Post, Pudukkottai - 622 507",DR K GANESH BABU,"LENA VILAKKU, PILIVALAM POST, THIRUMAYAM TALUK, PUDUKKOTTAI",THIRUMAYAM,PUDUKKOTTAI,622507,7373755574,admin@chendhuran.in,www.chendhuran.ac.in,7708777156,100.0,793604769,INDIAN BANK,IDIB000P050,13.0,NAMANASAMUDRAM,5.0,No,Yes,356,Boys,Girls,yes,yes,permanent,permanent,both,both,36000.0,36000.0,8000,8000,300,300,0,5000,0,yes,6000,25000
1399,"Chennai Institute of Technology (Autonomous), Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",DR A RAMESH,"PUDUPER VILLAGE, SARATHY NAGAR, KUNDRATHUR",SRIPERUMBATUR,KANCHIPURAM,600069,4471119111,principal@citchennai.net,www.citchennai.edu.in,8939917087,95.0,921020034896727,AXIS BANK,UTIB0003094,45.0,PALLAVARAM,14.0,Yes,Yes,116,Boys,Girls,yes,yes,permanent,permanent,both,Both,95000.0,95000.0,95000,95000,10000,10000,0,0,0,yes,75000,75000
2378,"Cheran College of Technology, Cheran Nagar, Thittuparai, Kangeyam, Tiruppur-638701.",Dr K SARAVANAN,"Cheran Nagar, Thittuparai, Kangeyam (TK), Tiruppur District",Kangeyam,Tiruppur,638701,7708444716,cherantech@cherancolleges.org,cct.ac.in,8344308340,,42222536208,State Bank of India,SBIN0061798,35.0,TIRUPPUR,40.0,No,No,197,Boys,Girls,yes,yes,permanent,permanent,both,Both,3000.0,3000.0,1500,1500,250,250,0,5000,5000,no,0,0
2630,"Chettinad College of Engineering and Technology, NH-67, Trichy Main Road, Puliyur C F, Karur District 639114",DR A PUNITHA,"CHETTINAD COLLEGE OF ENGINEERING AND TECHNOLOGY, NH- 67, KARUR - TRICHY HIGHWAYS, PULIYUR CF.",KARUR,KARUR,639114,9360702630,principalccet@chettinadtech.ac.in,www.chettinadtech.ac.in,9345002630,95.0,1143155000255252,KARUR VYSYA BANK,,8.0,KARUR JUNCTION,7.0,No,No,221,Boys,Girls,yes,yes,permanent,permanent,both,Both,40800.0,40800.0,19800,19800,2400,2400,1500,4000,500,yes,18000,18000
2650,"Christ The King Engineering College, Cecilia Gardens, Chikkarampalayam Village, Coimbatore District 641104",DR ROBINSON Y,"CECILIA GARDENS, CHIKKARAMPALAYAM VILLAGE, KARAMADAI,",METTUPALAYAM TALUK,COIMBATORE,641104,9150076729,principal@ckec.ac.in,www.ckec.ac.in,9150076729,85.0,551901010050514,UNION BANK OF INDIA,UBIN0555193,30.0,KARAMADAI,2.0,No,No,236,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,20000,20000,0,0,0,0,0,yes,12000,25000
5703,"Christian College of Engineering and Technology, Oddanchatram, Dindigul District 624619",DR K PARIMALA GEETHA,"NEAR CHECK POST, ODDANCHATRAM",ODDANCHATRAM,DINDIGUL,624619,9524124125,principal@christianengineering.in,https://christianengineering.in/,9486637172,80.0,0489073000000178,SOUTH INDIAN BANK,SIBL0000489,31.0,ODDANCHATRAM JUNCTION,1.0,Yes,No,436,Boys,Girls,yes,yes,permanent,permanent,both,both,39600.0,39600.0,19800,19800,1650,1650,5000,0,0,yes,3000,35000
2635,"CMS College of Engineering (Autonomous), Emapuram Post, Namakkal District 637003",DR A JEGAN,CMS NAGAR ERNAPURAM,NAMAKKAL,NAMAKKAL,637003,9843346065,principal602@gmail.com,www.cmscollegeofengg.org,8489910651,,9513092724,KOTAK MAHINDRA BANK,,5.0,NAMAKKAL,10.0,No,yes,225,Boys,Girls,yes,yes,permanent,permanent,both,both,3000.0,3000.0,1000,1000,100,100,0,100,500,yes,5000,9000
2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",DR K MANIKANDA SUBRAMANIAN,"VELLIMALAIPATTINAM, NARASIPURAM POST, THONDAMUTHUR VIA",PERUR,COIMBATORE,641109,9790038605,info@cietcbe.edu.in,www.cietcbe.edu.in,9790038605,78.0,510331001271390,UNION BANK OF INDIA,UBIN0904031,20.0,COIMBATORE,20.0,No,Yes,246,Boys,Girls,yes,yes,permanent,permanent,both,Both,55000.0,55000.0,30000,30000,0,0,0,0,500,yes,20000,50000
2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",DR A RAJESWARI,CIVIL AERODROME POST,COIMBATORE,COIMBATORE,641014,4222574071,principal@cit.edu.in,www.cit.edu.in,9994909993,86.0,6627451631,INDIAN BANK,IDIB000S107,8.0,COIMBATORE JUNCTION,8.0,No,Yes,172,Boys,Girls,yes,yes,permanent,permanent,both,Both,35000.0,35000.0,38400,15960,7440,7440,10000,40000,550,no,0,0
2705,"CSI College of Engineering (Autonomous), Ketti, The Nilgiris 643215",DR R MERCY SHANTHI,"CSI College of Engineering, Ketti",Coonoor,The Nilgiris,643215,4232517474,principal@csice.edu.in,www.csice.edu.in,9751128730,100.0,1235101011533,Canara Bank Yellanalli,CNRB0001235,10.0,Ketti Railway Station,1.0,Yes,Yes,247,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,20000,20000,6000,6000,3000,5000,1000,yes,8000,27000
1202,"D M I College of Engineering (Autonomous), Palanchoor, Nazrethpet, Chennai 602103",DR SUJATHA JAMUNA ANAND,"PRINCIPAL, B S P CLASSICAL APARTMENT, 9, SOMASUNDARAM STREET, T. NAGAR, CHENNAI",SRIPERUMBUDHUR,KANCHIPURAM,600123,9444405820,principal@dmice.ac.in,www.dmice.ac.in,9444405820,89.0,551901010050528,UNION BANK OF INDIA,UBIN0555193,25.0,GUINDY,25.0,Yes,Yes,74,Boys,Girls,yes,yes,permanent,permanent,both,both,60000.0,60000.0,12000,12000,3000,3000,0,0,500,yes,27500,39500
4946,"D M I Engineering College, Aralvaimozhi Village, Thovalai, Kanyakumari District 629301",DR A ALBERT RAJ,"KUMARAPURAM ROAD, ARALVAIMOZHI",THOVALAI,KANNIYAKUMARI,629301,9443450712,dmieckk@gmail.com,www.dmiengg.edu.in,9443450712,92.0,551901010050534,UNION BANK OF INDIA,UBIN0907537,15.0,ARALVAIMOZHI,5.0,Yes,No,385,Boys,Girls,yes,yes,permanent,permanent,both,both,41000.0,41000.0,18000,18000,1000,1000,10000,5000,1000,yes,12000,27000
2349,"Dhaanish Ahmed Institute of Technology (Autonomous), Pichanur Post, (Near K G Chavadi), Coimbatore District 641105",DR G Ranganathan,"PICHANUR POST, K.G. CHAVADI",MADUKKARAI,COIMBATORE,641105,4227172064,principal@dhaanishcollege.in,www.dhaanish.com,8344916000,81.0,9480200000363,BANK OF BARODA,BARB0PALGHA,15.0,ETTIMADAI,5.0,Yes,Yes,186,Boys,Girls,yes,yes,permanent,permanent,both,Both,5500.0,5500.0,2200,2200,400,400,0,0,5000,yes,15000,35000
1424,"Dhaanish Chennai College of Engineering (Autonomous), Padappai, Chennai 601301",DR K SENTHAMILSELVAN,"DHAANISH NAGAR VANCHUVANCHERRY PADAPPAI, NEAR TAMBARAM, CHENNAI, TAMIL NADU 601301",SRIPERUMBUDUR,KANCHIPURAM,601301,8939100041,principal@dhaanishchennai.co.in,www.dhaanishchennai.in,8939100044,92.0,922020050890821,AXIS BANK,UTIB0004583,35.0,TAMBARAM,15.0,Yes,Yes,133,Boys,Girls,yes,yes,permanent,permanent,both,both,4750.0,4750.0,2250,2250,600,600,5000,1000,1000,yes,25000,45000
1405,"Dhanalakshmi College of Engineering (Autonomous), Manimangalam, Chennai 601301",Dr A R Pradeep Kumar,"Dr VPR Nagar, Manimangalam, Tambaram, Chennai",Sriperumbudur,Kancheepuram,601301,9941424337,principal@dce.edu.in,www.dce.edu.in,9840620125,95.0,013302000000167,INDIAN OVERSEAS BANK,IOBA0000133,20.0,TAMBARAM,10.0,No,Yes,119,Boys,Girls,yes,yes,permanent,permanent,both,Both,70000.0,70000.0,15000,15000,15000,15000,0,30000,1500,yes,35000,50000
3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",DR D SHANMUGASUNDARAM,THURAIYUR ROAD,PERAMBALUR,PERAMBALUR,621212,9514000227,principal@dsengg.ac.in,www.dsengg.ac.in,9962444876,89.0,129402000505050,INDIAN OVSERSEAS BANK,IOBA0001294,4.0,ARIYALUR,33.0,Yes,Yes,321,Boys,Girls,yes,yes,permanent,permanent,both,Both,67800.0,67800.0,15600,15600,1600,1600,0,5000,10000,yes,6000,45000
2743,"Dhanalakshmi Srinivasan College of Engineering (CBE) (Autonomous), NH47, Palakkad Main Road, Navakkarai Post, Near Nandhi Temple, Coimbatore District 641105",DR C JEGADHEESAN,"NH 47, PALAKKAD MAIN ROAD, NAVAKKARAI POST, NEAR NANDHI TEMPLE,COIMBATORE",MADUKKARAI,COIMBATORE,641105,8489389249,dscollegecbe@gmail.com,www.dsce.ac.in,9944773755,97.0,271502000000333,INDIAN OVERSEAS BANK,IOBA0002715,22.0,COIMBATORE CENTRAL STATION,16.0,Yes,Yes,275,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,50000,50000,0,0,0,5000,1000,yes,6000,28000
1322,"Dhanalakshmi Srinivasan College of Engineering and Technology (Autonomous), East Coast Road, Poonjeri, Chennai 603104",DR G R SURESH,"157, EAST COAST ROAD, POONJERI VILLAGE,MAMALLAPURAM",THIRUKAZHUKKUNDRAM,CHENGALPATTU,603104,8939928999,dscet@yahoo.co.in,www.dscet.ac.in,8939928999,92.0,16110200007192,FEDERAL BANK THIRUPORUR,FDRL0001611,35.0,CHENGALPATTU,35.0,No,Yes,111,Boys,Girls,yes,yes,permanent,permanent,both,Both,57800.0,57800.0,23800,23800,3400,3400,5000,5000,10000,yes,8500,39000
2323,"Dhanalakshmi Srinivasan College Of Engineering And Technology (Off Campus - Autonomous) Tiruppur Campus, Nh 47, Chengapalli, Tiruppur, Tamil Nadu - 638812",DR G R SURESH,"NH-47,Chengapalli",Uthukuli,Tiruppur,638812,8939928999,dscettiruppur@gmail.com,https://tiruppur.dscet.ac.in/,9499051265,90.0,407201000699,ICICI,ICIC0004072,18.0,UTHUKKULI,6.0,No,Yes,175,Boys,Girls,yes,yes,permanent,permanent,both,both,57800.0,57800.0,23800,23800,3400,3400,5000,5000,10000,yes,10000,35000
4975,"Dr. G U Pope College of Engineering, Sawyerpuram, Thoothukudi District 628251",DR J JAPHYNTH,"POPE NAGAR, SAWYERPURAM",THOOTHUKUDI,THOOTHUKUDI,628251,9751635543,drgupopeengineering@yahoo.com,https://www.drgupopeengg.org/,9487846993,100.0,2201394413,CENTRAL BANK OF INDIA,CBIN0280927,20.0,THOOTHUKUDI,20.0,No,No,406,Boys,Girls,yes,yes,permanent,rental,both,both,3000.0,3000.0,10000,10000,5000,5000,0,0,500,yes,5000,24000
2706,"Dr. Mahalingam College of Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",DR P GOVINDASAMY,"UDUMALAI ROAD, MAKKINAICKENPATTI POST",POLLACHI,COIMBATORE,642003,4259236030,principal@drmcet.ac.in,www.drmcet.ac.in,9843867704,86.0,1181135000018164,KARUR VYSYA BANK,KVBL0001181,45.0,POLLACHI,5.0,No,Yes,248,Boys,Girls,yes,yes,permanent,permanent,veg,veg,55000.0,55000.0,44000,44000,0,0,5000,18000,500,yes,0,0
2736,"Dr. N G P Institute of Technology (Autonomous), Kalapatti Road, Coimbatore District 641035",DR S U PRABHA,"DR.N.G.P. - KALAPATTI ROAD, COIMBATORE",COIMBATORE NORTH,COIMBATORE,641048,7708666767,principal@drngpit.ac.in,www.drngpit.ac.in,9025286806,93.0,755056034,INDIAN BANK,IDIB000K173,12.0,COIMBATORE JUNCTION,12.0,No,Yes,270,Boys,Girls,yes,yes,permanent,permanent,both,both,4100.0,3900.0,4100,3900,0,0,0,0,0,yes,12400,55000
4954,"Dr. Sivanthi Aditanar College of Engineering, Tiruchendur, Thoothukudi District 628215",DR G WISELIN JIJI,"TIRUNELVELI ROAD, TIRUCHENDUR",TIRUCHENDUR,THOOTHUKUDI,628215,9443087064,princyengg@aei.edu.in,www.drsacoe.org,9486250659,85.0,11269533816,STATE BANK OF INDIA,SBIN0000776,42.0,TIRUCHENDUR,5.0,No,No,389,Boys,Girls,yes,yes,permanent,permanent,both,both,46000.0,46000.0,2000,2000,2750,2750,3000,10500,200,yes,7953,32990
3806,"E G S Pillay Engineering College (Autonomous), Nagapattinam District 611002",Dr M Chinnadurai,"OLD NAGORE ROAD, THETHI VILLAGE, NAGORE, NAGAPATTINAM.",NAGAPATTINAM,NAGAPATTINAM,611002,7373067032,principal@egspec.org,www.egspec.org,8248427249,87.0,0486360000000198,DBS BANK INDIA LTD,DBSS0IN0486,1.0,NAGORE,2.0,No,Yes,322,Boys,Girls,yes,yes,permanent,permanent,both,both,40800.0,40800.0,7200,7200,2400,2400,5000,0,500,yes,6500,16000
1428,"E. S. College of Engineering and Technology, Chennai Trunk Road, Ayyankoilpattu, Villupuram District 605602",DR K INDIRA,"NO: 3/249, E.S.NAGAR, NH-45, CHENNNAI TRUNK ROAD, VILLUPURAM",VIKKIRAVANDI,VILUPPURAM,605601,9585287662,admin@escet.in,https://escet.in/,9790466108,95.0,730388070,INDIAN BANK,IDIB000V024,5.0,VILLUPURAM,3.0,No,No,136,Boys,Girls,yes,yes,permanent,permanent,both,Both,60800.0,60800.0,6000,6000,6000,6000,5000,2000,1000,yes,12000,30000
2749,"Easa College of Engineering and Technology (Autonomous), NH-47, Coimbatore- Palakkad Main Road, Navakarai Post, Coimbatore District 641105",DR Z ROBERT KENNEDY,NH-47 PALAKKAD MAIN ROAD NAVAKKARAI POST,MADUKKARAI,COIMBATORE,641105,9364445555,easaprincipal@gmail.com,www.easacollege.com,9487896918,100.0,783988189,INDIAN BANK,IDIB000P018,20.0,COIMBATORE,11.0,No,Yes,280,Boys,Girls,yes,yes,permanent,permanent,both,both,60000.0,60000.0,30000,30000,2000,2000,0,5000,500,yes,17000,40000
1304,"Easwari Engineering College (Autonomous), Ramapuram, Chennai 600089",DR P DEIVA SUNDARI ME PHD,"BHARATHI SALAI, RAMAPURAM,CHENNAI.",MADURAVOYAL,CHENNAI,600089,4443923041,principal@eec.srmrmp.edu.in,www.srmeaswari.ac.in,9600396937,98.0,500101013507081,CITY UNION BANK,CIUB0000517,15.0,GUINDY,5.0,Yes,Yes,101,Boys,Girls,yes,yes,permanent,permanent,both,both,90000.0,90000.0,80000,89000,6000,6000,5000,9000,0,yes,49000,66000
4980,"Einstein College of Engineering, Seethaparpanallur, Tirunelveli District 627012",DR R VELAYUTHAM,"SIR.C.V. RAMAN NAGAR, SEETHAPARPANALLUR",TIRUNELVELI,TIRUNELVELI,627012,9489903804,principal@einsteincollege.ac.in,www.einsteincollege.ac.in,9840107780,85.0,778791531,INDIAN BANK M S UNIVERSITY ABISHEKAPATTI,IDIB000A107,15.0,TIRUNELVELI JUNCTION,15.0,No,No,410,Boys,Girls,yes,yes,permanent,permanent,both,Both,55000.0,48000.0,12000,12000,5000,5000,5000,5000,5000,yes,20000,40000
2621,"Er. Perumal Manimekalai College of Engineering (Autonomous), Near Koneripalli, Hosur, Krishnagiri District 635117",DR A SENTHIL KUMAR,"17 TH KM ,HOSUR TO KRISHNAGIRI HIGHWAYS, KONERIPALLI(POST),NALAGANAKOTHAPA (VILL),HOSUR, KRISHNAGIRI DISTRICT.",SHOOLAGIRI,KRISHNAGIRI,635117,9442236573,pmc_enginering@yahoo.com,www.pmctech.org,9442236573,86.0,30415506637,STATE BANK OF INDIA,SBIN0006242,34.0,HOSUR,17.0,Yes,Yes,214,Boys,Girls,yes,yes,permanent,permanent,veg,veg,50000.0,50000.0,30000,30000,0,0,0,0,0,yes,7000,30000
2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",DR V VENKATACHALAM,"THUDUPATHI, PERUNDURAI TK, ERODE DT.",PERUNDURAI,ERODE,638057,9442132706,esecprincipal@gmail.com,www.erode-sengunthar.ac.in,9486783867,95.0,500101012422890,CITY UNION BANK LTD,CIUB0000059,25.0,ERODE,25.0,No,Yes,249,Boys,Girls,yes,yes,permanent,permanent,both,both,50000.0,50000.0,25000,25000,10000,10000,0,5000,1000,yes,7000,40000
2634,"Excel Engineering College (Autonomous), NH-544, Salem Main Road, Pallakapalayam, Sankari West Post, Komarapalayam Taluk, Namakkal District - 637303",DR K BOMMANNA RAJA BE MTECH PHD,"544, SALEM - COIMBATORE HIGHWAY, SANKARI WEST POST,",KOMARAPALAYAM,NAMAKKAL,637303,9965641888,principaleec@excelcolleges.com,https://excelinstitutions.com/excel_engg/,9965641888,85.0,910010019166442,AXIS BANK,UTIB0001449,40.0,ERODE SANKARI,25.0,No,Yes,224,Boys,Girls,yes,yes,permanent,permanent,both,Both,48000.0,48000.0,24000,24000,3000,3000,8000,10000,2000,yes,5000,18000
5935,"Fatima Michael College of Engineering and Technology (Autonomous), Sengottai Village, Sivagangai Main Road, Madurai District 625020",DR P NELSON RAJA,"MADURAI - SIVAGANGAI MAIN ROAD, SENKOTTAI VILLAGE,MADURAI",MADURAI EAST,MADURAI,625020,9942982321,fmcetoffice@gmail.com,www.fmcet.ac.in,7373096745,80.0,089802000006666,INDIAN OVERSEAS BANK K PUDUR,IOBA0000898,18.0,MADURAI,18.0,No,Yes,455,Boys,Girls,yes,yes,permanent,permanent,both,both,30000.0,30000.0,25000,25000,5000,5000,0,0,5000,yes,10000,24500
4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",DR V VELMURUGAN,103 G2 BY PASS ROAD VANNARPETTAI,TIRUNELVELI,TIRUNELVELI,627003,4622502283,principal@francisxavier.ac.in,www.francisxavier.ac.in,9942978550,96.0,2952101011180,CANARA BANK,,1.0,TIRUNELVELI JUNCTION,2.0,Yes,Yes,390,Boys,Girls,yes,yes,permanent,permanent,both,both,68000.0,68000.0,19200,19200,6600,6600,0,2000,0,yes,20000,40000
1407,"G K M College of Engineering and Technology, Alappakkam-Mappedu Road, Chennai 600063",DR N S BHUVANESWARI,"GKM NAGAR, NEW PERUNGALATHUR",TAMBARAM,CHENGALPATTU,600063,9444256780,principal@gkmcet.net.in,www.gkmgroup.in,9444963403,,0287050011562,PUNJAB NATIONAL BANK,,25.0,PERUNGALATHUR,4.0,No,No,120,Boys,Girls,Yes,Yes,Permanent,Permanent,Both,Both,,,650,650,750,750,0,1500,1000,Yes,12000,23000
1238,"G R T Institute of Engineering and Technology (Autonomous), GRT Mahalakshmi Nagar, Chennai-Tirupathi Highway, Tiruttani Taluk, Thiruvallur District 631209",DR S ARUMUGAM,GRT MAHALAKSHMI NAGAR CHENNAI - TIRUPATHI HIGHWAY TIRUTTANI,TIRUTTANI,TIRUVALLUR,631209,4427887044,grtedu@gmail.com,www.grt.edu.in,8939992754,85.0,913010032171552,AXIS BANK LTD,UTIB0001269,35.0,TIRUTTANI,6.0,No,Yes,96,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,20000,20000,7000,7000,0,7000,1000,yes,20000,40000
